IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,hygienist_for_general_med,hygienist_for_general_chip,hygienist_for_pediatric_med,hygienist_for_pediatric_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"2807 WILMINGTON RD,NEW CASTLE,PA,16105",1.3527777777777783,,0.0,,0.08465608465608465,,2.7055555555555566,,0.0,,41.0388292,-80.35701274,,,1.0,0.0,,
"2888 SR 29 S STE 1,MONROE TWP,PA,18636-7854",0.5833333333333333,,0.0,,0.0,,1.1666666666666663,,0.0,,41.42699476,-76.02466609,,,1.0,0.0,,
"292 W RIDGE PIKE  STE A,ROYERSFORD,PA,19468-3716",0.08056265984654731,,0.125,,0.0,,0.16112531969309465,,0.25,,40.22881819,-75.51826951,,,1.0,0.0,,
"300 COMMUNITY DR STE C2,TOBYHANNA,PA,18466-8992",0.5,,0.0,,0.0,,1.0,,0.0,,41.14853345,-75.37310557,,,1.0,0.0,,
"300 COMMUNITY DR,TOBYHANNA,PA,18466-8978",0.5,,0.0,,0.0,,1.0,,0.0,,41.14853345,-75.37310557,,,1.0,0.0,,
"301 OXFORD VALLEY RD STE 1301,YARDLEY,PA,19067-7706",1.0,,0.0,,0.0,,2.0,,0.0,,40.20750588,-74.86580707,,,1.0,0.0,,
"301 OXFORD VALLEY RD STE 301A,YARDLEY,PA,19067-7709",0.5,,0.0,,0.0,,1.0,,0.0,,40.20618969,-74.86656373,,,1.0,0.0,,
"303 E MAPLE ST,COUDERSPORT,PA,16915-1522",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,41.77042448,-78.01821077,,,1.0,0.0,,
"3101 BRISTOL RD STE 1,BENSALEM,PA,19020-2168",2.4585946255897,,0.34560386530827963,,0.0,,4.9171892511794,,0.6912077306165593,,40.13467157,-74.93699029,,,1.0,0.0,,
"3115 MAIN ST,W MIDDLESEX,PA,16159-3411",0.5,,0.0,,0.0,,1.0,,0.0,,41.17424026,-80.45400136,,,1.0,0.0,,
"3136 MAIN ST,HOMESTEAD,PA,15120-2758",1.0,,0.0,,0.0,,2.0,,0.0,,40.38820943,-79.90178043,,,1.0,0.0,,
"315 W PROSPECT AVE,PITTSBURGH,PA,15205-1924",0.07692307692307693,,0.0,,0.0,,0.15384615384615385,,0.0,,40.44644856,-80.07877199,,,1.0,0.0,,
"3156 KENSINGTON AVE STE 7,PHILADELPHIA,PA,19134-2400",2.0,,0.0,,0.0,,4.0,,0.0,,39.99604329,-75.11427416,,,1.0,0.0,,
"315W MARKET SQ,POTTSVILLE,PA,17901-2233",1.0,,0.0,,0.0,,2.0,,0.0,,40.68471925,-76.19783913,,,1.0,0.0,,
"32 NORTHEAST DR STE 102,HERSHEY,PA,17033-2760",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,40.29297052,-76.64898199,,,1.0,0.0,,
"320 E NORTH AVE STE 107,PITTSBURGH,PA,15212-4756",0.5833333333333333,,0.0,,0.5,,1.1666666666666663,,0.0,,40.45610117,-80.00338914,,,1.0,0.0,,
"320 E NORTH AVE STE 111,PITTSBURGH,PA,15212-4756",1.25,,0.0,,0.0,,2.5,,0.0,,40.45610117,-80.00338914,,,1.0,0.0,,
"3200 DICKINSON ST,PHILADELPHIA,PA,19146",0.06666666666666668,,0.0,,0.0,,0.13333333333333336,,0.0,,39.93538192,-75.19735412,,,1.0,0.0,,
"3217 WEST CHESTER PIKE STE C,NEWTOWN SQ,PA,19073-4289",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,39.98424244,-75.38220069,,,1.0,0.0,,
"3217 WEST CHESTER PIKE,NEWTOWN SQUARE,PA,19073-4289",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,39.984252500000004,-75.38220094,,,1.0,0.0,,
"324 S 34TH ST FL 2,PHILADELPHIA,PA,19104-5401",0.0,,0.5,,0.0,,0.0,,1.0,,39.94925536,-75.19283289,,,1.0,0.0,,
"3307 LINCOLN HWY STE 105,THORNDALE,PA,19372-1010",0.14285714285714285,,0.0,,0.0,,0.2857142857142857,,0.0,,39.99419509,-75.75736073,,,1.0,0.0,,
"331 W BOOT RD,WEST CHESTER,PA,19380-1109",1.0,,0.0,,0.0,,2.0,,0.0,,40.006530100000006,-75.62926448,,,1.0,0.0,,
"332 5TH AVE STE 309,MCKEESPORT,PA,15132-2616",0.25,,0.5,,0.0,,0.5,,1.0,,40.35110259,-79.86355176,,,1.0,0.0,,
"332 BUSTLETON PIKE REAR,FEASTERVILLE TREVOSE,PA,19053-7856",0.5,,0.0,,0.0,,1.0,,0.0,,40.14288524,-75.00566266,,,1.0,0.0,,
"332 BUSTLETON PIKE STE REAR,FEASTERVILLE TREVOSE,PA,19053-7856",0.5,,0.0,,0.0,,1.0,,0.0,,40.14288524,-75.00566266,,,1.0,0.0,,
"335 MARKET ST STE 1,SUNBURY,PA,17801-3411",3.45,,0.0,,0.0,,6.9,,0.0,,40.86147018,-76.79209991,,,1.0,0.0,,
"339 5TH AVE,MCKEESPORT,PA,15132",1.0,,0.0,,0.0,,2.0,,0.0,,40.3511544,-79.86357473,,,1.0,0.0,,
"34 S MAIN ST STE 10,WILKES BARRE,PA,18701-1723",0.0,,0.0,,1.25,,0.0,,0.0,,41.24488343,-75.88360746,,,1.0,0.0,,
"3400 ARAMINGO AVE # A-4,PHILADELPHIA,PA,19134-4513",0.5,,0.0,,0.0,,1.0,,0.0,,39.99161064,-75.10050703,,,1.0,0.0,,
"3400 CIVIC CENTER BLVD # 4,PHILADELPHIA,PA,19104-5127",3.783333333333333,,0.0,,0.6666666666666666,,7.566666666666666,,0.0,,39.94805431,-75.19315373,,,1.0,0.0,,
"3400 CIVIC CENTER BLVD,PHILADELPHIA,PA,19104",1.9333333333333331,,0.0,,0.0,,3.8666666666666663,,0.0,,39.94805431,-75.19315373,,,1.0,0.0,,
"3400 CIVIC CENTER BLVD,PHILADELPHIA,PA,19104-5127",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,39.94805431,-75.19315373,,,1.0,0.0,,
"3400 SPRUCE ST,PHILADELPHIA,PA,19104-4238",1.0,,0.0,,0.0,,2.0,,0.0,,39.95094265,-75.19686323,,,1.0,0.0,,
"344 BUDFIELD ST STE 1,JOHNSTOWN,PA,15904-3214",0.0,,0.0,,0.2,,0.0,,0.0,,40.270476200000004,-78.84681582,,,1.0,0.0,,
"344 N WYOMISSING BLVD,READING,PA,19610-2936",0.5,,0.0,,0.0,,1.0,,0.0,,40.3440805,-75.95528069,,,1.0,0.0,,
"3459 5TH AVE STE 202,PITTSBURGH,PA,15213-3236",0.7833333333333333,,0.0,,0.0,,1.5666666666666669,,0.0,,40.43998212,-79.96096979,,,1.0,0.0,,
"3459 5TH AVE,PITTSBURGH,PA,15213-3236",0.7833333333333333,,0.0,,0.3333333333333333,,1.5666666666666669,,0.0,,40.43998212,-79.96096979,,,1.0,0.0,,
"35 S MAIN ST,PITTSTON,PA,18640-1815",0.5,,0.0,,0.0,,1.0,,0.0,,41.32179977,-75.79116822,,,1.0,0.0,,
"350 BIRCH ST,PATTON,PA,16668-1138",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,40.63844867,-78.64636473,,,1.0,0.0,,
"350 SHARON NEW CASTLE RD,FARRELL,PA,16121",2.2916666666666665,,0.0,,0.08465608465608465,,4.583333333333333,,0.0,,41.20815539,-80.47159019,,,1.0,0.0,,
"3500 5TH AVE,PITTSBURGH,PA,15213-3337",0.5,,0.0,,0.0,,1.0,,0.0,,40.44056812,-79.96007509,,,1.0,0.0,,
"3501 TERRACE ST SALK HALL,PITTSBURGH,PA,15261-0001",0.5,,0.0,,0.8333333333333333,,1.0,,0.0,,40.4428609,-79.96200008,,,1.0,0.0,,
"3501 TERRACE STREET SUITE 3189,PITTSBURGH,PA,15261-0001",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,40.4428609,-79.96200008,,,1.0,0.0,,
"3509 N BROAD ST # 6,PHILADELPHIA,PA,19140-4105",1.4688375350140055,,0.8888888888888888,,0.0,,2.937675070028011,,1.7777777777777777,,40.00629902,-75.15180541,,,1.0,0.0,,
"351 LOUCKS RD STE E4,YORK,PA,17404-1740",0.5,,0.0,,0.0,,1.0,,0.0,,39.98362006,-76.74010226,,,1.0,0.0,,
"351 W SCHUYLKILL RD STE G,POTTSTOWN,PA,19465-7438",0.4777777777777778,,0.0,,0.0,,0.9555555555555556,,0.0,,40.23563400000001,-75.66252749,,,1.0,0.0,,
"355  5TH AVE  STE 1300,PITTSBURGH,PA,15222-2410",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,40.44017246,-79.99884399999998,,,1.0,0.0,,
"356 N POTTSTOWN PIKE # 100,EXTON,PA,19341-2220",0.5,,0.0,,0.0,,1.0,,0.0,,40.04087324,-75.63376999,,,1.0,0.0,,
"356 N POTTSTOWN PIKE STE 100,EXTON,PA,19341-2220",0.5,,0.0,,0.0,,1.0,,0.0,,40.04087324,-75.63376999,,,1.0,0.0,,
"3564 HEINDEL RD,YORK,PA,17402-8624",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,39.98947299,-76.65296184,,,1.0,0.0,,
"357 S GULPH RD STE 1,KING OF PRUSSIA,PA,19406-3136",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,40.08012312,-75.37094931,,,1.0,0.0,,
"360 KIDDER ST STE 5,WILKES BARRE,PA,18702-5619",1.3333333333333333,,0.0,,0.0,,2.6666666666666665,,0.0,,41.2499659,-75.85616747,,,1.0,0.0,,
"360 KIDDER ST STE 5A,WILKES BARRE,PA,18702-5619",0.5,,0.0,,0.0,,1.0,,0.0,,41.2499659,-75.85616747,,,1.0,0.0,,
"360 KIDDER ST,BEAR CREEK TOWNSHIP,PA,18702-5619",1.3333333333333333,,0.0,,0.0,,2.6666666666666665,,0.0,,41.2499659,-75.85616747,,,1.0,0.0,,
"363 E STREET RD,FEASTERVILLE TREVOSE,PA,19053-7711",0.5,,0.0,,0.0,,1.0,,0.0,,40.1449684,-74.99251024,,,1.0,0.0,,
"3737 MARKET ST FL 3,PHILADELPHIA,PA,19104-5545",0.2,,0.0,,0.0,,0.4,,0.0,,39.95660774,-75.19675367,,,1.0,0.0,,
"375 MARTZVILLE RD,BERWICK,PA,18603-1334",2.0,,0.0,,0.0,,4.0,,0.0,,41.06784920000001,-76.25307592,,,1.0,0.0,,
"3808 BRIGHTON RD,ALLEGHENY,PA,15212-1676",1.5,,0.0,,0.0,,3.0,,0.0,,40.48486884,-80.03601276,,,1.0,0.0,,
"3835 GREEN POND RD,BETHLEHEM,PA,18020-7568",1.0,,0.0,,0.0,,2.0,,0.0,,40.67459546,-75.3278622,,,1.0,0.0,,
"3901 PENN AVE BLDG 1,PITTSBURGH,PA,15224-1318",0.5,,0.0,,0.0,,1.0,,0.0,,40.46498725,-79.95929892,,,1.0,0.0,,
"394 RODI RD,PENN HILLS,PA,15235-3307",0.5,,0.0,,0.0,,1.0,,0.0,,40.45707039,-79.82325739,,,1.0,0.0,,
"399 ARCOLA RD STE 1,COLLEGEVILLE,PA,19426-3998",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,40.15725108,-75.46496492,,,1.0,0.0,,
"4 S 4TH ST FL 1,READING,PA,19602-2819",0.5,,0.0,,0.0,,1.0,,0.0,,40.33524577,-75.92986477,,,1.0,0.0,,
"40 BERKSHIRE CT,WYOMISSING,PA,19610-1224",1.0,,0.0,,0.0,,2.0,,0.0,,40.34145605,-75.97538618,,,1.0,0.0,,
"400 MCFARLAN RD STE 200,KENNETT SQ,PA,19348-2477",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,39.85538067,-75.69353846,,,1.0,0.0,,
"400 W ALLEGHENY AVE STE B-1,PHILADELPHIA,PA,19133-3614",0.8058913308913309,,0.0,,0.0,,1.6117826617826618,,0.0,,39.99946165,-75.13645549,,,1.0,0.0,,
"4000 WATERDAM PLAZA DR,MCMURRAY,PA,15317-2494",0.0,,0.4,,0.0,,0.0,,0.8,,40.26412557,-80.13562426,,,1.0,0.0,,
"401 COMMERCE DR UNIT 204,FORT WASHINGTON,PA,19034-2714",0.07142857142857142,,0.0,,0.0,,0.14285714285714285,,0.0,,40.13778117,-75.19655163,,,1.0,0.0,,
"404 MCFARLAN RD STE 302A,KENNETT SQUARE,PA,19348-2479",0.5,,0.0,,0.0,,1.0,,0.0,,39.85537167,-75.69353846,,,1.0,0.0,,
"404 MCFARLAN RD,KENNETT SQ,PA,19348-2479",0.5,,0.0,,0.0,,1.0,,0.0,,39.85537167,-75.69353846,,,1.0,0.0,,
"4040 MARKET ST,PHILADELPHIA,PA,19104-3003",2.7,,0.0,,0.0,,5.4,,0.0,,39.957314600000004,-75.2034851,,,1.0,0.0,,
"415 13TH ST,FRANKLIN,PA,16323-1310",1.0,,0.0,,0.0,,2.0,,0.0,,41.39772864,-79.83147655,,,1.0,0.0,,
"415 E OHIO ST,PITTSBURGH,PA,15212-5586",1.0,,0.0,,0.0,,2.0,,0.0,,40.45337281,-80.00112453,,,1.0,0.0,,
"416 CONSTITUTION BLVD,NEW BRIGHTON,PA,15066-2900",0.0,,1.0,,0.0,,0.0,,2.0,,40.71685835,-80.3090439,,,1.0,0.0,,
"4227 MANOR DR,STROUDSBURG,PA,18360-9451",0.2,,0.0,,0.0,,0.4,,0.0,,40.9491714,-75.28838368,,,1.0,0.0,,
"4230 CRUMS MILL RD FL,HARRISBURG,PA,17112-2898",0.2213411934822238,,0.6712670547758168,,0.08711433756805806,,0.4426823869644476,,1.3425341095516337,,40.30755441,-76.82651175,,,1.0,0.0,,
"4230 CRUMS MILL RD STE 2,HARRISBURG,PA,17112-2898",0.5084555310502819,,0.7895371052709312,,0.0,,1.0169110621005637,,1.5790742105418625,,40.30755441,-76.82651175,,,1.0,0.0,,
"4230 CRUMS MILL RD STE 2ND,HARRISBURG,PA,17112-2898",0.31172350490649103,,0.7395371052709314,,0.03448275862068965,,0.6234470098129821,,1.4790742105418628,,40.30755441,-76.82651175,,,1.0,0.0,,
"4290 WILLIAM FLYNN HWY,ALLISON PARK,PA,15101-1443",0.25,,0.0,,0.0,,0.5,,0.0,,40.57628196,-79.95450935,,,1.0,0.0,,
"432 N 6TH ST,PHILADELPHIA,PA,19123",1.3206349206349204,,0.0,,0.0,,2.6412698412698408,,0.0,,39.95907748,-75.14868198,,,1.0,0.0,,
"4401 PENN AVE FL 3,PITTSBURGH,PA,15224-1334",0.25,,0.3333333333333333,,0.0,,0.5,,0.6666666666666666,,40.46608029,-79.95288863,,,1.0,0.0,,
"4401 PENN AVE FL 7,PITTSBURGH,PA,15224-1334",0.25,,1.6666666666666663,,0.0,,0.5,,3.3333333333333326,,40.46608029,-79.95288872,,,1.0,0.0,,
"4411 STILLEY RD,BRENTWOOD,PA,15227-1368",0.25,,0.0,,0.0,,0.5,,0.0,,40.36128112,-79.98230594,,,1.0,0.0,,
"446 N CLAUDE A LORD BLVD,POTTSVILLE,PA,17901-2706",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,40.69382006,-76.19153859,,,1.0,0.0,,
"450 CRESSON BLVD BLD STE # 210,PHOENIXVILLE,PA,19460-6127",1.2337662337662338,,0.0,,0.15942307692307695,,2.467532467532468,,0.0,,40.13134563,-75.450846,,,1.0,0.0,,
"450 CRESSON BLVD STE 210,OAKS,PA,19456",1.7163714765593585,,0.02,,0.7256206574045448,,3.432742953118717,,0.04,,40.129129999999996,-75.45309999,,,1.0,0.0,,
"451 HYDE PARK RD,LEECHBURG,PA,15656-9417",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,40.60454904,-79.60488740000002,,,1.0,0.0,,
"4512 NEW FALLS RD,LEVITTOWN,PA,19056-3011",1.0,,0.0,,0.0,,2.0,,0.0,,40.13595733,-74.88206842,,,1.0,0.0,,
"455 COCHRAN RD,MT LEBANON,PA,15228-1253",0.0,,0.0,,0.2,,0.0,,0.0,,40.38330048,-80.05254813,,,1.0,0.0,,
"456 SCHOOL LN # 104,HARLEYSVILLE,PA,19438-1703",0.14285714285714285,,0.0,,0.0,,0.2857142857142857,,0.0,,40.27927395,-75.38370536,,,1.0,0.0,,
"460 WASHINGTON RD,WASHINGTON,PA,15301-2765",0.1984126984126984,,0.0,,0.8672619047619048,,0.3968253968253968,,0.0,,40.18836855,-80.21632204,,,1.0,0.0,,
"4725 MCKNIGHT RD,PITTSBURGH,PA,15237-3414",0.0,,0.0,,0.5833333333333333,,0.0,,0.0,,40.51864839,-80.00485738,,,1.0,0.0,,
"4877 WEST CHESTER PIKE,NEWTOWN SQUARE,PA,19073",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,39.97520874,-75.44194313,,,1.0,0.0,,
"4920 US-202,HOLICONG,PA,18928",1.0,,0.0,,0.0,,2.0,,0.0,,40.32898413,-75.05480290000001,,,1.0,0.0,,
"500 E 3RD ST,BETHLEHEM,PA,18015-1314",0.16666666666666666,,0.0,,0.0,,0.3333333333333333,,0.0,,40.61207635,-75.37192522,,,1.0,0.0,,
"500 S AIKEN AVE,PITTSBURGH,PA,15232-1505",1.0,,0.0,,0.0,,2.0,,0.0,,40.45571175,-79.93848121,,,1.0,0.0,,
"501 HOWARD AVE,ALTOONA,PA,16601-4810",1.0,,0.0,,0.0,,2.0,,0.0,,40.5220326,-78.39734982,,,1.0,0.0,,
"501 W HIGH ST STE 1,WAYNESBURG,PA,15370-7209",0.125,,0.0,,0.0,,0.25,,0.0,,39.89838547,-80.19652988,,,1.0,0.0,,
"5030 STATE RD STE 2,DREXEL HILL,PA,19026-4605",0.8214285714285714,,0.0,,0.0,,1.6428571428571428,,0.0,,39.94652287,-75.32247723,,,1.0,0.0,,
"505 S WAWASET RD,WEST CHESTER,PA,19382-6762",1.0,,0.0,,0.0,,2.0,,0.0,,39.91062694,-75.66206702,,,1.0,0.0,,
"506 S MAIN ST STE 1203,ZELIENOPLE,PA,16063-1603",1.0,,0.0,,0.0,,2.0,,0.0,,40.78672239,-80.13513032,,,1.0,0.0,,
"508 PRUDENTIAL RD STE 300,HORSHAM,PA,19044-2309",0.5,,0.0,,0.0,,1.0,,0.0,,40.17043543,-75.13673957,,,1.0,0.0,,
"508 PRUDENTIAL RD,HORSHAM,PA,19044-2309",0.5,,0.0,,0.0,,1.0,,0.0,,40.17043543,-75.13673957,,,1.0,0.0,,
"51 N 39TH ST # WS565,PHILADELPHIA,PA,19104-2640",0.2,,0.2,,0.0,,0.4,,0.4,,39.95759236,-75.19943871,,,1.0,0.0,,
"510 DARBY RD STE 201,HAVERTOWN,PA,19083-4630",0.0,,0.5,,0.0,,0.0,,1.0,,39.97287344,-75.30096918,,,1.0,0.0,,
"5109 STATE ROUTE 30,GREENSBURG,PA,15601-7750",2.0277777777777777,,0.0,,0.0,,4.055555555555555,,0.0,,40.30185385,-79.49338476,,,1.0,0.0,,
"520 S MAIN ST,OLD FORGE,PA,18518-1785",1.0,,0.0,,0.0,,2.0,,0.0,,41.36688786,-75.73884862,,,1.0,0.0,,
"520 W 4TH ST STE 1C,WILLIAMSPORT,PA,17701-6038",1.0,,0.0,,0.0,,2.0,,0.0,,41.24002646,-77.01118097,,,1.0,0.0,,
"5201 OLD YORK RD STE 106,PHILADELPHIA,PA,19141-2987",0.25,,0.0,,0.0,,0.5,,0.0,,40.03237848,-75.1455673,,,1.0,0.0,,
"524 MAIN ST,KNOX,PA,16232-1916",1.0,,0.0,,0.0,,2.0,,0.0,,41.23494978,-79.53718503,,,1.0,0.0,,
"5473 VILLAGE COMMON DR,ERIE,PA,16506-4961",1.0,,0.0,,0.0,,2.0,,0.0,,42.06752142,-80.11463722,,,1.0,0.0,,
"5501  OLD YORK RD  BLDG 2ND,PHILADELPHIA,PA,19141-3018",1.0,,0.0,,1.0,,2.0,,0.0,,40.03687462,-75.14458312,,,1.0,0.0,,
"555 N DUKE ST,LANCASTER,PA,17602-2250",1.0,,0.0,,0.0,,2.0,,0.0,,40.0462534,-76.30517909,,,1.0,0.0,,
"555 SECOND AVE STE E-100,COLLEGEVILLE,PA,19426-3622",0.16666666666666666,,0.0,,0.2,,0.3333333333333333,,0.0,,40.17663037,-75.46033234,,,1.0,0.0,,
"560 RUGH ST,GREENSBURG,PA,15601-5601",0.0,,0.0,,1.0,,0.0,,0.0,,40.28545244,-79.54176051,,,1.0,0.0,,
"5629 VINE ST # C-9,PHILADELPHIA,PA,19139-1303",0.0,,1.0,,0.03448275862068965,,0.0,,2.0,,39.96581301,-75.23311213,,,1.0,0.0,,
"5629 VINE ST # C9,PHILADELPHIA,PA,19139-1303",0.020408163265306117,,0.0,,0.0,,0.040816326530612235,,0.0,,39.96581301,-75.23311213,,,1.0,0.0,,
"5629 VINE ST STE C,PHILADELPHIA,PA,19139-1303",0.27724074628580136,,0.7395371052709314,,0.0689655172413793,,0.5544814925716027,,1.4790742105418628,,39.96581301,-75.23311213,,,1.0,0.0,,
"5629 VINE ST STE C-0,PHILADELPHIA,PA,19139-1303",0.027777777777777776,,0.0,,0.0,,0.05555555555555555,,0.0,,39.96581301,-75.23311213,,,1.0,0.0,,
"5629 VINE ST STE C-9,PHILADELPHIA,PA,19139-1303",0.0,,0.021739130434782608,,0.0,,0.0,,0.043478260869565216,,39.96581301,-75.23311213,,,1.0,0.0,,
"5828 MARKET ST # 2B,PHILADELPHIA,PA,19139-3152",3.5317460317460316,,0.1111111111111111,,0.0,,7.063492063492062,,0.2222222222222222,,39.96153564,-75.23801381,,,1.0,0.0,,
"5828 MARKET ST FL B2,PHILADELPHIA,PA,19139-3152",0.0,,0.1111111111111111,,0.0,,0.0,,0.2222222222222222,,39.96153564,-75.23801381,,,1.0,0.0,,
"5923 CHAPMANS RD,OREFIELD,PA,18069-8821",1.0,,0.0,,0.0,,2.0,,0.0,,40.5944584,-75.59406405,,,1.0,0.0,,
"5940 HAMILTON BLVD,WESCOSVILLE,PA,18106-9648",1.0,,0.0,,0.0,,2.0,,0.0,,40.55837945,-75.57263163,,,1.0,0.0,,
"596 LANCASTER AVE STE 300,MALVERN,PA,19355-1808",0.05555555555555555,,0.07437070938215103,,0.0,,0.1111111111111111,,0.14874141876430205,,40.03499576,-75.57279823,,,1.0,0.0,,
"5990 UNIVERSITY BLVD,CORAOPOLIS,PA,15108-4229",2.0,,0.0,,0.0,,4.0,,0.0,,40.51993309,-80.2178002,,,1.0,0.0,,
"6  DICKINSON DR  STE 116,CHADDS FORD,PA,19317-9689",0.25,,0.0,,0.0,,0.5,,0.0,,39.87560977,-75.54798226,,,1.0,0.0,,
"6 DICKINSON DR,CHADDS FORD,PA,19317-9689",0.25,,0.0,,0.0,,0.5,,0.0,,39.87560977,-75.54798226,,,1.0,0.0,,
"600 E TOWNSHIP LINE RD STE 1,HAVERTOWN,PA,19083-5716",1.1428571428571428,,0.0,,0.0,,2.2857142857142856,,0.0,,39.97340593,-75.28388484,,,1.0,0.0,,
"600 E TOWNSHIP LINE RD,HAVERTOWN,PA,19083-5716",0.14285714285714285,,0.0,,0.0,,0.2857142857142857,,0.0,,39.97358809,-75.28350385,,,1.0,0.0,,
"608 E MCMURRAY RD,MCMURRAY,PA,15317-3440",0.027777777777777776,,0.0,,0.0,,0.05555555555555555,,0.0,,40.2797033,-80.08253924,,,1.0,0.0,,
"6100 WOODLAND AVE,PHILADELPHIA,PA,19142-3224",0.2,,0.0,,0.0,,0.4,,0.0,,39.92914383,-75.22921284,,,1.0,0.0,,
"6120 WOODLAND AVE,PHILADELPHIA,PA,19142-3224",0.65,,0.0,,0.0,,1.3,,0.0,,39.92890367,-75.22948502,,,1.0,0.0,,
"6140A WOODLAND AVE,PHILADELPHIA,PA,19142-3224",0.4666666666666667,,0.0,,0.0,,0.9333333333333332,,0.0,,39.92870070000001,-75.22976471,,,1.0,0.0,,
"616 S PIKE RD,SARVER,PA,16055-9539",0.0,,0.0,,0.3333333333333333,,0.0,,0.0,,40.70194564,-79.72167915,,,1.0,0.0,,
"62 MAIN ST,GRAMPIAN,PA,16838",0.5,,0.0,,0.0,,1.0,,0.0,,40.96402841,-78.60936966,,,1.0,0.0,,
"625 N CHARLOTTE ST STE 2,POTTSTOWN,PA,19464-4645",0.0,,0.16666666666666666,,0.0,,0.0,,0.3333333333333333,,40.25569045,-75.6412468,,,1.0,0.0,,
"626 WATER ST STE 2,ORBISONIA,PA,17243-9432",0.5,,0.0,,0.0,,1.0,,0.0,,40.24041253,-77.89185408,,,1.0,0.0,,
"639 RED LION RD,HUNTINGDON VALLEY,PA,19006-6216",1.2,,0.0,,0.0,,2.4,,0.0,,40.12456265,-75.06162961,,,1.0,0.0,,
"6404 ROOSEVELT BLVD LOWR LEVEL,PHILADELPHIA,PA,19149-2943",1.7923024472947071,,0.875,,0.0,,3.5846048945894142,,1.75,,40.03559304,-75.0695902,,,1.0,0.0,,
"6404 ROOSEVELT BLVD STE 2ND,PHILADELPHIA,PA,19149-2943",0.3333333333333333,,0.0,,2.0,,0.6666666666666666,,0.0,,40.03559304,-75.0695902,,,1.0,0.0,,
"6412 FRANKFORD AVE # 10,PHILADELPHIA,PA,19135-3005",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,40.02880345,-75.05746887,,,1.0,0.0,,
"66 CAREY SCHOOL RD,LIGONIER,PA,15658-8758",1.0,,0.0,,0.0,,2.0,,0.0,,40.2572975,-79.23699302,,,1.0,0.0,,
"6660 PEACH ST STE C-12,ERIE,PA,16509-7720",7.007695082695083,,0.0,,0.5124338624338625,,14.015390165390166,,0.0,,42.05803497,-80.09120416,,,1.0,0.0,,
"6660 PEACH ST UNIT 012,ERIE,PA,16509-7718",0.0,,0.0,,0.2,,0.0,,0.0,,42.05803497,-80.09120416,,,1.0,0.0,,
"680 WASHINGTON RD,PITTSBURGH,PA,15228-1925",0.0,,0.5,,0.0,,0.0,,1.0,,40.38038679,-80.04467258,,,1.0,0.0,,
"7 CHAMBERSBURG ST,GETTYSBURG,PA,17325-1102",1.0,,0.0,,0.0,,2.0,,0.0,,39.83099959,-77.2314734,,,1.0,0.0,,
"7 GLASSWORKS RD STE 1,GREENSBORO,PA,15338-9507",0.125,,0.0,,0.0,,0.25,,0.0,,39.80068166,-79.9151012,,,1.0,0.0,,
"70 2 1/2 ST,BENTON,PA,17814-7513",0.3333333333333333,,0.0,,0.0,,0.6666666666666666,,0.0,,41.30447467,-76.36226884,,,1.0,0.0,,
"700 HERITAGE DR STE 701,POTTSTOWN,PA,19464-3297",0.2361111111111111,,0.0,,0.0,,0.4722222222222222,,0.0,,40.24599555,-75.60125961,,,1.0,0.0,,
"7001 N ROUTE 309 STE 169,COOPERSBURG,PA,18036-1100",0.5,,0.0,,0.0,,1.0,,0.0,,40.51783394,-75.38595566,,,1.0,0.0,,
"701 SATHERS DR,PITTSTON,PA,18640-9403",0.5,,0.0,,0.0,,1.0,,0.0,,41.31323458,-75.72737075,,,1.0,0.0,,
"716 BETHLEHEM PIKE,ERDENHEIM,PA,19038-8102",0.0,,1.0,,0.0,,0.0,,2.0,,40.09342228,-75.213808,,,1.0,0.0,,
"7235 RISING SUN AVE,PHILADELPHIA,PA,19111-3926",0.1111111111111111,,0.0,,0.0,,0.2222222222222222,,0.0,,40.06049194,-75.08480247,,,1.0,0.0,,
"7265 REVERE ST,PHILADELPHIA,PA,19149-1429",0.16666666666666666,,0.0,,0.0,,0.3333333333333333,,0.0,,40.04345903,-75.05328847,,,1.0,0.0,,
"727 E NORWEGIAN ST,POTTSVILLE,PA,17901-2709",0.2,,0.0,,0.0,,0.4,,0.0,,40.69080975,-76.18733369,,,1.0,0.0,,
