IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1303 PACKARD ST STE 301,ANN ARBOR,MI,48104-3874",2.25,,0.0,,0.0,,,,,,0.0,1.0,,
"13046 EUREKA RD,SOUTHGATE,MI,48195-1346",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1307 E TOWNSEND RD,SAINT JOHNS,MI,48879-9036",2.1298387683901305,,0.0,,0.028571428571428567,,,,,,0.0,1.0,,
"131 COLUMBIA AVE E STE 101,BATTLE CREEK,MI,49015-3761",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"131 NORTH AVE,BATTLE CREEK,MI,49017-3416",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1310 WARWICK AVE,LINCOLN PARK,MI,48146-1721",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1315 E HOWARD CITY EDMORE RD,EDMORE,MI,48829-9737",0.8333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"1319 E MAIN ST,FLUSHING,MI,48433-2243",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"132 COLE RD,MONROE,MI,48162-4104",2.5769230769230766,,0.0,,0.0,,,,,,0.0,1.0,,
"132 S INDUSTRIAL DR,SALINE,MI,48176-9493",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1320 W RIDGE ST,MARQUETTE,MI,49855-3194",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"13231 W 10 MILE RD,OAK PARK,MI,48237-4631",0.6495726495726495,,0.0,,0.0,,,,,,0.0,1.0,,
"1325 N CANTON CENTER RD,CANTON,MI,48187-2950",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"133 C AND O CLUB DR,CHARLEVOIX,MI,49720-1196",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"133 E ALLEGAN ST,OTSEGO,MI,49078-1101",0.5833333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"133 S SAGINAW ST,CHESANING,MI,48616-1265",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"134 HIGH ST,GRAND BLANC,MI,48439-1335",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"134 S CEDAR ST,KALKASKA,MI,49646-9458",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"13417 MIDDLEBELT RD,LIVONIA,MI,48150-2229",2.618045301791432,,0.0,,0.2083333333333333,,,,,,0.0,1.0,,
"1346 MACKINAW AVE,CHEBOYGAN,MI,49721-1003",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"135 LAKE ST,ROSCOMMON,MI,48653-7697",1.7142051245893195,,0.0,,0.028571428571428567,,,,,,0.0,1.0,,
"135 S BOWERY AVE,GLADWIN,MI,48624-2013",2.125,,0.0,,0.0,,,,,,0.0,1.0,,
"135 W SANILAC RD,SANDUSKY,MI,48471-1027",0.3811304399808704,,0.0,,0.0,,,,,,0.0,1.0,,
"1350 E LAKE LANSING RD,EAST LANSING,MI,48823-7413",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1355 BYRON RD,HOWELL,MI,48843-1008",4.372486888244134,,0.05263157894736842,,0.028571428571428567,,,,,,0.0,1.0,,
"13552 MARTIN RD,WARREN,MI,48088-6677",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"13610 24 MILE RD,SHELBY TOWNSHIP,MI,48315-2400",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"13703 NORTHLINE RD,SOUTHGATE,MI,48195-1866",1.1111111111111112,,1.0,,0.0,,,,,,0.0,1.0,,
"13720 E 12 MILE RD,WARREN,MI,48088-3751",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"13727 S HURON RIVER DR,ROMULUS,MI,48174-3628",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"13729 19 MILE RD,STERLING HEIGHTS,MI,48313-2703",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"13730 W 9 MILE RD,OAK PARK,MI,48237-2774",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"138 HARROW LN STE 1,SAGINAW,MI,48638-6061",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"13801 15 MILE RD STE E,STERLING HEIGHTS,MI,48312-4206",3.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1386 N MAIN ST,LAPEER,MI,48446-1349",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1390 W AUBURN RD STE A,ROCHESTER HILLS,MI,48309-4812",1.0769230769230769,,0.0,,0.0,,,,,,0.0,1.0,,
"13967 LAKESIDE CIR,STERLING HEIGHTS,MI,48313-1319",0.7753968253968253,,0.0,,0.3428571428571429,,,,,,0.0,1.0,,
"1398 N LEROY ST,FENTON,MI,48430-2762",3.0,,0.0,,0.0,,,,,,0.0,1.0,,
"140 N MAIN ST,VASSAR,MI,48768-1319",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1400 WOODBRIDGE ST,DETROIT,MI,48207-3110",0.2,,0.0,,0.0,,,,,,0.0,1.0,,
"1402 36TH ST SW,WYOMING,MI,49509-3407",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1405 CENTER AVE,BAY CITY,MI,48708-6109",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1407 S EUCLID AVE,BAY CITY,MI,48706-3315",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1408 W HILL RD,FLINT,MI,48507-4726",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"14100 LAKESIDE CIR,STERLING HEIGHTS,MI,48313-1322",2.0101504188965493,,0.0,,0.0,,,,,,0.0,1.0,,
"14111 WHITE CREEK AVE NE,CEDAR SPRINGS,MI,49319-8169",5.057444335337804,,0.05263157894736842,,0.028571428571428567,,,,,,0.0,1.0,,
"1414 S MAIN ST,CHELSEA,MI,48118-1497",0.3333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"1419 N STATE ST,BIG RAPIDS,MI,49307-8688",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1420 84TH ST SW,BYRON CENTER,MI,49315-9344",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"14250 BEADLE LAKE RD STE 100,BATTLE CREEK,MI,49014-7203",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1426 HUDSON RD,HILLSDALE,MI,49242-8314",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1429 BARLOW ST,TRAVERSE CITY,MI,49686-4313",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"143 E MAIN ST,BENTON HARBOR,MI,49022-4409",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1435 WALTON BLVD,ROCHESTER HILLS,MI,48309-1775",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1441 W 14 MILE RD,MADISON HEIGHTS,MI,48071-1055",0.16666666666666666,,0.0,,0.0,,,,,,0.0,1.0,,
"14435 NORTHLAND DR,BIG RAPIDS,MI,49307-2368",2.666158487318545,,0.0,,0.028571428571428567,,,,,,0.0,1.0,,
"1451 E LANSING DR STE 220,EAST LANSING,MI,48823-2993",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1451 E LANSING DR STE 225,EAST LANSING,MI,48823-2993",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"14521 E 7 MILE RD,DETROIT,MI,48205-2446",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1459 N BELSAY RD,BURTON,MI,48509-1604",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1460 WALTON BLVD STE 205,ROCHESTER HILLS,MI,48309-1779",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1460 WALTON BLVD STE 214,ROCHESTER HILLS,MI,48309-1779",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"14600 FARMINGTON RD STE 102,LIVONIA,MI,48154-5431",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"14600 FARMINGTON RD STE 103,LIVONIA,MI,48154-5431",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"14600 PENNSYLVANIA RD,SOUTHGATE,MI,48195-2167",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"14639 FORD RD STE 100,DEARBORN,MI,48126-3173",0.5833333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"14710 W WARREN AVE,DEARBORN,MI,48126-1347",2.642857142857143,,0.4583333333333333,,0.0,,,,,,0.0,1.0,,
"1481 S CENTER RD,BURTON,MI,48509-1726",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1482 N ROCHESTER RD,ROCHESTER HILLS,MI,48307-1188",3.0357142857142856,,0.0,,0.0,,,,,,0.0,1.0,,
"149 N MIDLAND ST,MERRILL,MI,48637-2526",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"149 W MAIN ST,HOPKINS,MI,49328-9575",0.3333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"15 N MONROE ST,ROCKFORD,MI,49341-1227",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1500 WATERTOWER PL STE 100,EAST LANSING,MI,48823-8049",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1501 WATERFORD PKWY STE A,SAINT JOHNS,MI,48879-9631",0.0,,0.0,,0.5,,,,,,0.0,1.0,,
"1503 COIT AVE NE,GRAND RAPIDS,MI,49505-4906",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15032 HALL RD,STERLING HEIGHTS,MI,48313-1235",1.7987261706301954,,0.0,,0.08333333333333333,,,,,,0.0,1.0,,
"15055 22 MILE RD STE 2,SHELBY TOWNSHIP,MI,48315-4401",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1507 S OTSEGO AVE STE A,GAYLORD,MI,49735-9524",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15101 PLYMOUTH RD,DETROIT,MI,48227-2482",0.5833333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"1511 S MAIN ST,EATON RAPIDS,MI,48827-1951",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1515 44TH ST SE,GRAND RAPIDS,MI,49508-4607",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1515 E US HIGHWAY 223 STE G,ADRIAN,MI,49221-4456",1.4313186813186811,,0.0,,0.0,,,,,,0.0,1.0,,
"15185 ALLEN RD,SOUTHGATE,MI,48195-2921",2.333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"152 MAIN ST STE 7,BELLEVILLE,MI,48111-3911",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1520 JOE MANN BLVD,MIDLAND,MI,48642-8902",1.1818449524331878,,0.0,,0.0,,,,,,0.0,1.0,,
"1522 W CENTRE AVE,PORTAGE,MI,49024-5326",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15230 LEVAN RD STE B,LIVONIA,MI,48154-5030",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1525 E CHICAGO RD,STURGIS,MI,49091-1991",4.367415894329326,,0.05263157894736842,,0.028571428571428567,,,,,,0.0,1.0,,
"1529 KYLE ST,EATON RAPIDS,MI,48827-8908",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15290 E 14 MILE RD,FRASER,MI,48026-2029",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15311 W MCNICHOLS RD,DETROIT,MI,48235-3723",2.4761904761904763,,0.0,,0.0,,,,,,0.0,1.0,,
"15312 TRENTON RD,SOUTHGATE,MI,48195-2027",1.2884615384615383,,0.0,,0.5,,,,,,0.0,1.0,,
"15340 23 MILE RD,MACOMB,MI,48044-1000",2.0,,0.0,,0.3333333333333333,,,,,,0.0,1.0,,
"1535 44TH ST SW STE 200,WYOMING,MI,49509-4481",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1535 LINCOLN RD,ALLEGAN,MI,49010-8197",1.6902219238819811,,0.0,,0.028571428571428567,,,,,,0.0,1.0,,
"1535 N LEROY ST STE F,FENTON,MI,48430-2791",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"15351 17 MILE RD,CLINTON TOWNSHIP,MI,48038-5714",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15357 FARMINGTON RD,LIVONIA,MI,48154-2847",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"154 S INDUSTRIAL DR,SALINE,MI,48176-9493",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1540 E MEDICAL CENTER DR,ANN ARBOR,MI,48109-0100",2.1666666666666665,,0.0,,0.5,,,,,,0.0,1.0,,
"15400 19 MILE RD STE 180,CLINTON TOWNSHIP,MI,48038-6311",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15406 LEVAN RD,LIVONIA,MI,48154-1943",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1542 N CENTER RD,SAGINAW,MI,48638-5564",1.5,,0.0,,0.0,,,,,,0.0,1.0,,
"15421 W 9 MILE RD,OAK PARK,MI,48237-2516",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1543 N ELMS RD,FLINT,MI,48532-2034",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1547 E LAFAYETTE ST,DETROIT,MI,48207-2958",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1548 W MAUMEE ST STE A,ADRIAN,MI,49221-1382",0.3333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"1549 EAGER RD,HOWELL,MI,48843-9777",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"155 N CANTON CENTER RD,CANTON,MI,48187-2901",3.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1550 W SIDNEY RD,SIDNEY,MI,48885-9748",1.7820823581337202,,0.0,,0.028571428571428567,,,,,,0.0,1.0,,
"1555 S WASHINGTON AVE,SAGINAW,MI,48601-2818",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1559 68TH ST SE,GRAND RAPIDS,MI,49508-7010",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15600 MICHIGAN AVE STE 200,DEARBORN,MI,48126-2944",3.375,,0.0,,0.0,,,,,,0.0,1.0,,
"1565 W BIG BEAVER RD STE F,TROY,MI,48084-3525",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15737 FARMINGTON RD,LIVONIA,MI,48154-2857",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15741 GRATIOT RD,HEMLOCK,MI,48626-8457",1.1428571428571428,,0.0,,0.0,,,,,,0.0,1.0,,
"15760 19 MILE RD STE A,CLINTON TOWNSHIP,MI,48038-6319",0.3333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"158 MARCELL DR NE STE B,ROCKFORD,MI,49341-1393",0.0,,0.0,,2.0,,,,,,0.0,1.0,,
"1580 OAK ST,WYANDOTTE,MI,48192-5422",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15812 STATE ST,HILLMAN,MI,49746-9512",0.3333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"15870 19 MILE RD STE 160,CLINTON TOWNSHIP,MI,48038-3517",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15870 19 MILE RD,CLINTON TOWNSHIP,MI,48038-3527",0.6166666666666667,,0.0,,0.6428571428571428,,,,,,0.0,1.0,,
"15873 MIDDLEBELT RD STE 100,LIVONIA,MI,48154-3896",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15939 MIDDLEBELT RD,LIVONIA,MI,48154-3311",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"15980 19 MILE RD,CLINTON TOWNSHIP,MI,48038-1140",0.8333333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"16 S SAINT JOSEPH AVE,NILES,MI,49120-2847",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"160 S INDUSTRIAL DR,SALINE,MI,48176-9493",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16000 N HAGGERTY RD,PLYMOUTH,MI,48170-4884",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1601 MARQUETTE ST STE 2,BAY CITY,MI,48706-4196",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1601 MARQUETTE ST STE 3,BAY CITY,MI,48706-4196",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1605 S US HIGHWAY 131,PETOSKEY,MI,49770",0.0,,1.0,,0.0,,,,,,0.0,1.0,,
"1610 S EUCLID AVE,BAY CITY,MI,48706-3380",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16104 DIXIE HWY,DAVISBURG,MI,48350-1004",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1613 E PATRICK RD,MIDLAND,MI,48642-6414",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1615 CARLTON BLVD,JACKSON,MI,49203-1444",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16151 19 MILE RD STE 101,CLINTON TOWNSHIP,MI,48038-1157",0.0,,0.0,,2.0,,,,,,0.0,1.0,,
"1616 GRATIOT BLVD,MARYSVILLE,MI,48040-1181",0.1,,0.0,,0.0,,,,,,0.0,1.0,,
"1616 W CENTRE AVE,PORTAGE,MI,49024-5328",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16160 MIDDLEBELT RD,LIVONIA,MI,48154-3338",2.6166666666666667,,0.0,,0.25,,,,,,0.0,1.0,,
"1617 E MILHAM AVE,PORTAGE,MI,49002-3049",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1618 W MILHAM AVE,PORTAGE,MI,49024-1230",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1620 N PERRY ST STE 1,PONTIAC,MI,48340-3310",1.0357142857142856,,0.0,,0.0,,,,,,0.0,1.0,,
"16216 E 13 MILE RD,ROSEVILLE,MI,48066-1524",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16231 W 14 MILE RD STE 200,BEVERLY HILLS,MI,48025-3309",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1630 LINCOLN RD,ALLEGAN,MI,49010-9410",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16315 W 12 MILE RD,SOUTHFIELD,MI,48076",0.0,,0.0,,0.25,,,,,,0.0,1.0,,
"16321 MACK AVE,DETROIT,MI,48224-2756",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16325 MIDDLEBELT RD,LIVONIA,MI,48154-3360",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16338 MIDDLEBELT RD,LIVONIA,MI,48154-3316",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1637 S HURON ST,YPSILANTI,MI,48197-9701",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1640 FORT ST,TRENTON,MI,48183-2040",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16400 26 MILE RD,MACOMB,MI,48042-1056",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"16555 E 10 MILE RD,EASTPOINTE,MI,48021-1192",0.5384615384615384,,0.0,,0.0,,,,,,0.0,1.0,,
"1657 N CANTON CENTER RD,CANTON,MI,48187-2948",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1664 HARTWICK PINES RD,GRAYLING,MI,49738-9237",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1665 12 MILE RD,BERKLEY,MI,48072-2121",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16655 15 MILE RD STE A,CLINTON TOWNSHIP,MI,48035-5522",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16661 21 MILE RD,MACOMB,MI,48044-2603",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16700 21 MILE RD,MACOMB,MI,48044-4887",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1671 W US HIGHWAY 12,CLINTON,MI,49236-9790",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1680 KINGSWAY CT,TRENTON,MI,48183-1957",3.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16800 24 MILE RD STE 5,MACOMB,MI,48042-2990",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16800 W 12 MILE RD STE 100,SOUTHFIELD,MI,48076-6335",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16801 NEWBURGH RD STE 110,LIVONIA,MI,48154-1606",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16824 NEWBURGH RD,LIVONIA,MI,48154-1600",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1683 PLYMOUTH RD,ANN ARBOR,MI,48105-1825",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16869 E 14 MILE RD,FRASER,MI,48026",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16877 S WATER TOWER DR,KINCHELOE,MI,49788-1507",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"16930 ROBBINS RD STE 100,GRAND HAVEN,MI,49417-2784",0.0,,1.0,,0.0,,,,,,0.0,1.0,,
"16931 W 10 MILE RD,SOUTHFIELD,MI,48075-2919",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"16979 FARMINGTON RD,LIVONIA,MI,48154-2946",1.0833333333333333,,0.0,,0.0,,,,,,0.0,1.0,,
"170 MARCELL DR NE STE A,ROCKFORD,MI,49341-1300",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"170 SAINT ANDREWS RD,SAGINAW,MI,48638-5938",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"17043 RIDGE RD,NORTHVILLE,MI,48168-9555",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"171 MONROE AVE NW STE 100,GRAND RAPIDS,MI,49503-2634",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1711 E 11 MILE RD,ROYAL OAK,MI,48067-2339",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1713 FORD AVE,WYANDOTTE,MI,48192-2305",0.0,,0.0,,1.0,,,,,,0.0,1.0,,
"1713 ROCHESTER RD,TROY,MI,48083-1833",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1715 CROOKS RD,ROYAL OAK,MI,48067-1306",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1716 S LILLEY RD,CANTON,MI,48188-1108",0.0,,0.0,,0.25,,,,,,0.0,1.0,,
"1717 FORD AVE,WYANDOTTE,MI,48192-2305",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"17170 LIVERNOIS AVE,DETROIT,MI,48221-3028",0.9166666666666664,,0.0,,0.0,,,,,,0.0,1.0,,
"1719 E G AVE,KALAMAZOO,MI,49004-1703",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1720 E STERNBERG RD STE 40,MUSKEGON,MI,49444-7880",2.2857142857142856,,0.0,,0.14285714285714285,,,,,,0.0,1.0,,
"1720 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49505-4705",0.07142857142857142,,0.0,,0.0,,,,,,0.0,1.0,,
"17200 MACK AVE,GROSSE POINTE,MI,48230-6253",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"17200 SILVER PKWY STE 2,FENTON,MI,48430-4437",0.0,,0.0,,1.0,,,,,,0.0,1.0,,
"17220 MACK AVE,GROSSE POINTE,MI,48230-6254",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1723 68TH ST SE,CALEDONIA,MI,49316-8374",0.0,,0.0,,1.0,,,,,,0.0,1.0,,
"1733 S MILFORD RD,HIGHLAND,MI,48357-4870",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"17357 VAN WAGONER RD STE 1,SPRING LAKE,MI,49456-8831",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1738 HAMILTON RD,OKEMOS,MI,48864-1811",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"175 E ADAMS ST,IONIA,MI,48846-1672",0.03225806451612903,,0.0,,0.0,,,,,,0.0,1.0,,
"1750 GRAND RIDGE CT NE STE 202,GRAND RAPIDS,MI,49525-7043",1.0,,1.0,,0.0,,,,,,0.0,1.0,,
"17550 W 11 MILE RD STE B,LATHRUP VILLAGE,MI,48076-4725",0.25,,0.0,,0.0,,,,,,0.0,1.0,,
"1756 N TELEGRAPH RD,DEARBORN,MI,48128-1271",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"17700 MACK AVE,GROSSE POINTE,MI,48230-6233",1.0717948717948718,,0.0,,0.0,,,,,,0.0,1.0,,
"17701 W MCNICHOLS RD,DETROIT,MI,48235-3345",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"17711 FORT ST,RIVERVIEW,MI,48193-6632",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"17727 W 10 MILE RD,SOUTHFIELD,MI,48075-2739",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1777 AXTELL DR STE 207,TROY,MI,48084-4435",0.25,,0.0,,0.0,,,,,,0.0,1.0,,
"1787 GRAND RIDGE CT NE STE 203,GRAND RAPIDS,MI,49525-7042",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"17886 FARMINGTON RD,LIVONIA,MI,48152-3104",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1793 W STADIUM BLVD,ANN ARBOR,MI,48103-5288",3.1553030303030303,,0.0,,0.0,,,,,,0.0,1.0,,
"180 E WASHINGTON,FREELAND,MI,48623-2542",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1800 W AUBURN RD,ROCHESTER HILLS,MI,48309-3858",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"18000 VERNIER RD,HARPER WOODS,MI,48225-1046",0.5,,0.5,,0.0,,,,,,0.0,1.0,,
"1801 W MAUMEE ST STE 150,ADRIAN,MI,49221-1292",0.1111111111111111,,0.0,,0.0,,,,,,0.0,1.0,,
"1810 RUDDIMAN DR STE A,NORTH MUSKEGON,MI,49445-3172",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1814 S ROCHESTER RD,ROCHESTER HILLS,MI,48307-3532",1.0,,3.5,,0.0,,,,,,0.0,1.0,,
"18161 W 13 MILE RD STE D1,SOUTHFIELD,MI,48076-1113",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1817 M 139,BENTON HARBOR,MI,49022-6103",1.3667295123177476,,0.0,,0.0,,,,,,0.0,1.0,,
"1817 RUDDIMAN DR,MUSKEGON,MI,49445-3145",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1817 W STADIUM BLVD,ANN ARBOR,MI,48103-4577",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"18181 OAKWOOD BLVD STE 103,DEARBORN,MI,48124-4082",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
"18181 W 12 MILE RD STE 4,LATHRUP VILLAGE,MI,48076-2666",1.95,,0.0,,0.0,,,,,,0.0,1.0,,
"18181 W 12 MILE RD,LATHRUP VILLAGE,MI,48076-2666",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"1819 W STADIUM BLVD,ANN ARBOR,MI,48103-4501",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"18190 RAINBOW DR,LATHRUP VILLAGE,MI,48076-4518",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"18263 FORT ST,RIVERVIEW,MI,48193-7434",0.5,,0.0,,0.0,,,,,,0.0,1.0,,
"1830 N MILFORD RD,HIGHLAND,MI,48357-3810",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"18342 MACK AVE,GROSSE POINTE FARMS,MI,48236-3219",2.75,,0.0,,0.0,,,,,,0.0,1.0,,
"184 JAMES ST,HOLLAND,MI,49424-2981",1.0,,0.0,,0.0,,,,,,0.0,1.0,,
"18400 GRAND RIVER AVE,DETROIT,MI,48223-2317",2.0,,0.0,,0.0,,,,,,0.0,1.0,,
